ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
712,"MONGOLIA","MONGOLIA",0,1977,0,0,0,0,0,,,"",,,"",1531,7.333676,-7,2.315,4,2.204,7.698029,7.304516,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.204,7.304516,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1978,0,0,0,0,0,,,"",,,"",1576,7.362645,-7,2.445,4,2.315,7.747165,7.333676,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.315,7.333676,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1979,0,0,0,0,0,,,"",,,"",1595,7.374629,-7,2.536,4,2.445,7.8018,7.362645,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.445,7.362645,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1980,0,0,0,0,0,,,"",,,"",1640,7.402452,-7,2.65,4,2.536,7.838343,7.374629,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.536,7.374629,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1981,0,0,0,0,0,,,"",,,"",1685,7.429521,-7,1.573031,2,2.65,7.882315,7.402452,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.65,7.402452,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1982,0,0,0,0,0,,,"",,,"",1746,7.465083,-7,1.655295,2,1.573,7.360759,7.429521,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.573031,7.429521,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1983,0,0,0,0,0,,,"",,,"",1788,7.488853,-7,1.70374,2,1.655,7.411734,7.465083,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.655295,7.465083,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1984,0,0,0,0,0,,,"",,,"",1857,7.526718,-7,1.758,0,1.704,7.440581,7.488853,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.70374,7.488853,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1985,0,0,0,0,0,,,"",,,"",1909,7.554335,-7,1.858,0,1.758,7.471932,7.526718,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.758,7.526718,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1986,0,0,0,0,0,,,"",,,"",1962,7.58172,-7,1.906,0,1.858,7.527256,7.554335,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.858,7.554335,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1987,0,0,0,0,0,,,"",,,"",2017,7.609366,-7,1.855,0,1.906,7.552762,7.58172,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.906,7.58172,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1988,0,0,0,0,0,,,"",,,"",2073,7.636752,-7,1.886,0,1.855,7.52564,7.609366,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.855,7.609366,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1989,0,0,0,0,0,,,"",,,"",2131,7.664347,-7,2.008,0,1.886,7.542213,7.636752,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,1.886,7.636752,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1990,0,0,0,0,0,,,"",,,"",2190,7.691657,2,1.842,0,2.008,7.604895,7.664347,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,-7,0,0,0,.383225,0,0,2.008,7.664347,3.618993,0,-7,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1991,0,0,0,0,0,,,"",,,"",2250,7.718686,2,1.643764,2,1.842,7.518607,7.691657,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,2,1,1,0,.383225,0,0,1.842,7.691657,3.618993,0,2,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1992,0,0,0,0,0,,,"",,,"",2310,7.745003,9,1.46382,2,1.644,7.404744,7.718686,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,2,1,1,0,.383225,0,0,1.643764,7.718686,3.618993,0,2,0,0,0,0,0,0,0,0,0
712,"MONGOLIA","MONGOLIA",0,1993,0,0,0,0,0,,,"",,,"",2354.15,7.763935,9,1.39804,2,1.464,7.288805,7.745003,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,9,1,0,1,.383225,0,0,1.46382,7.745003,3.618993,0,9,0,0,0,0,,,0,0,0
712,"MONGOLIA","MONGOLIA",0,1994,0,0,0,0,0,,,"",,,"",2402.09,7.784094,9,1.409257,2,1.398,7.242827,7.763935,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,9,1,0,1,.383225,0,0,1.39804,7.763935,3.618993,0,9,0,0,0,0,,,,0,0
712,"MONGOLIA","MONGOLIA",0,1995,0,0,0,0,0,,,"",,,"",2451,7.804251,9,1.477445,2,1.409,7.250818,7.784094,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,9,1,0,1,.383225,0,0,1.409257,7.784094,3.618993,0,9,0,0,0,0,,,,0,0
712,"MONGOLIA","MONGOLIA",0,1996,0,0,0,0,0,,,"",,,"",2497.75,7.823145,10,1.493629,2,1.477,7.29807,7.804251,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,9,0,0,1,.383225,0,0,1.477445,7.804251,3.618993,0,9,0,0,0,0,,,,0,0
712,"MONGOLIA","MONGOLIA",0,1997,0,0,0,0,0,,,"",,,"",2542.18,7.840777,10,1.535339,2,1.494,7.308964,7.823145,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,10,0,0,1,.383225,0,0,1.493629,7.823145,3.618993,0,10,0,0,0,0,,,,0,0
712,"MONGOLIA","MONGOLIA",0,1998,0,0,0,0,0,,,"",,,"",2584.12,7.857141,10,1.57243,2,1.535,7.336506,7.840777,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,10,0,0,1,.383225,0,0,1.535339,7.840777,3.618993,0,10,0,0,0,0,,,,0,0
712,"MONGOLIA","MONGOLIA",0,1999,0,0,0,0,0,,,"",,,"",,,10,1.604789,2,1.572,7.360377,7.857141,"asia",0,0,0,0,1,0,0,0,36.3,3.618993,3856,0,0,.383225,.2717749,.85,.053,6,.0768,96,4,4,0,10,0,0,1,.383225,0,0,1.57243,7.857141,3.618993,0,,0,0,0,0,,,,0,0
713,"TAIWAN","TAIWAN",1,1949,0,0,0,0,0,,,"",,,"",7099,8.867709,-8,.773,3,.773,6.650279,8.867709,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,1,-8,0,0,0,.2744,0,0,.773,8.867709,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1950,0,0,0,0,0,,,"",,,"",7619,8.9384,-8,.721,3,.773,6.650279,8.867709,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,1,-8,0,0,0,.2744,0,0,.773,8.867709,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1951,0,0,0,0,0,,,"",,,"",7720,8.95157,-8,.885,0,.721,6.580639,8.9384,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,.721,8.9384,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1952,0,0,0,0,0,,,"",,,"",8000,8.987197,-8,.976,0,.885,6.785588,8.95157,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,.885,8.95157,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1953,0,0,0,0,0,,,"",,,"",8260,9.01918,-8,1.029,0,.976,6.883462,8.987197,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,.976,8.987197,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1954,0,0,0,0,0,,,"",,,"",8620,9.06184,-8,1.087,0,1.029,6.936343,9.01918,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.029,9.01918,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1955,0,0,0,0,0,,,"",,,"",8910,9.09493,-8,1.116,0,1.087,6.991177,9.06184,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.087,9.06184,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1956,0,0,0,0,0,,,"",,,"",9240,9.131297,-8,1.129,0,1.116,7.017506,9.09493,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.116,9.09493,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1957,0,0,0,0,0,,,"",,,"",9690,9.17885,-8,1.148,0,1.129,7.029088,9.131297,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.129,9.131297,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1958,0,0,0,0,0,,,"",,,"",10039,9.214232,-8,1.188,0,1.148,7.045776,9.17885,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.148,9.17885,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1959,0,0,0,0,0,,,"",,,"",10431,9.252538,-8,1.226,0,1.188,7.080027,9.214232,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.188,9.214232,3.862833,0,-8,0,0,,,0,0,0,0,
713,"TAIWAN","TAIWAN",0,1960,0,0,0,0,0,,,"",,,"",10792,9.28656,-8,1.256,0,1.226,7.111512,9.252538,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.226,9.252538,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1961,0,0,0,0,0,,,"",,,"",11149,9.319105,-8,1.298,0,1.256,7.135687,9.28656,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.256,9.28656,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1962,0,0,0,0,0,,,"",,,"",11511,9.351058,-8,1.355,0,1.298,7.16858,9.319105,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.298,9.319105,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1963,0,0,0,0,0,,,"",,,"",11883,9.382864,-8,1.42,0,1.355,7.211557,9.351058,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.355,9.351058,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1964,0,0,0,0,0,,,"",,,"",12257,9.413853,-8,1.542,0,1.42,7.258412,9.382864,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.42,9.382864,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1965,0,0,0,0,0,,,"",,,"",12628,9.443672,-8,1.66,0,1.542,7.340836,9.413853,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.542,9.413853,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1966,0,0,0,0,0,,,"",,,"",12993,9.472166,-8,1.735,0,1.66,7.414573,9.443672,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.66,9.443672,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1967,0,0,0,0,0,,,"",,,"",13297,9.495294,-8,1.883,0,1.735,7.458763,9.472166,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.735,9.472166,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1968,0,0,0,0,0,,,"",,,"",13650,9.521495,-8,1.95,0,1.883,7.540622,9.495294,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.883,9.495294,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1969,0,0,0,0,0,,,"",,,"",14335,9.570459,-8,2.019,0,1.95,7.575585,9.521495,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,1.95,9.521495,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1970,0,0,0,0,0,,,"",,,"",14676,9.593968,-8,2.188,0,2.019,7.610358,9.570459,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,2.019,9.570459,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1971,0,0,0,0,0,,,"",,,"",14995,9.615472,-8,2.392,0,2.188,7.690743,9.593968,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,2.188,9.593968,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1972,0,0,0,0,0,,,"",,,"",15289,9.634889,-8,2.626,0,2.392,7.779885,9.615472,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,2.392,9.615472,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1973,0,0,0,0,0,,,"",,,"",15565,9.652781,-8,2.914,0,2.626,7.873217,9.634889,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,2.626,9.634889,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1974,0,0,0,0,0,,,"",,,"",15852,9.671051,-8,3.003,0,2.914,7.977282,9.652781,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,2.914,9.652781,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1975,0,0,0,0,0,,,"",,,"",16150,9.689675,-7,3.042,0,3.003,8.007367,9.671051,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-8,0,0,0,.2744,0,0,3.003,9.671051,3.862833,0,-8,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1976,0,0,0,0,0,,,"",,,"",16508,9.7116,-7,3.345,0,3.042,8.02027,9.689675,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,3.042,9.689675,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1977,0,0,0,0,0,,,"",,,"",16813,9.729908,-7,3.57,0,3.345,8.115222,9.7116,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,3.345,9.7116,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1978,0,0,0,0,0,,,"",,,"",17136,9.748937,-7,3.92,0,3.57,8.180321,9.729908,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,3.57,9.729908,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1979,0,0,0,0,0,,,"",,,"",17479,9.768756,-7,4.248,0,3.92,8.273847,9.748937,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,3.92,9.748937,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1980,0,0,0,0,0,,,"",,,"",17805,9.787234,-7,4.459,0,4.248,8.354203,9.768756,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,4.248,9.768756,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1981,0,0,0,0,0,,,"",,,"",18136,9.805655,-7,4.593,0,4.459,8.402679,9.787234,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,4.459,9.787234,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1982,0,0,0,0,0,,,"",,,"",18458,9.823254,-7,4.642,0,4.593,8.432289,9.805655,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,4.593,9.805655,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1983,0,0,0,0,0,,,"",,,"",18733,9.838042,-7,4.902,0,4.642,8.442901,9.823254,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,4.642,9.823254,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1984,0,0,0,0,0,,,"",,,"",19013,9.852879,-7,5.294,0,4.902,8.497398,9.838042,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,4.902,9.838042,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1985,0,0,0,0,0,,,"",,,"",19258,9.865682,-7,5.449,0,5.294,8.574329,9.852879,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,5.294,9.852879,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1986,0,0,0,0,0,,,"",,,"",19455,9.875859,-7,5.901,0,5.449,8.603188,9.865682,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,5.449,9.865682,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1987,0,0,0,0,0,,,"",,,"",19673,9.887002,-1,6.598,0,5.901,8.682878,9.875859,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-7,0,0,0,.2744,0,0,5.901,9.875859,3.862833,0,-7,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1988,0,0,0,0,0,,,"",,,"",19904,9.898676,-1,7.169,0,6.598,8.794522,9.887002,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-1,1,1,0,.2744,0,0,6.598,9.887002,3.862833,0,-1,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1989,0,0,0,0,0,,,"",,,"",20101,9.908525,-1,7.721,0,7.169,8.877522,9.898676,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-1,1,1,0,.2744,0,0,7.169,9.898676,3.862833,0,-1,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1990,0,0,0,0,0,,,"",,,"",20353,9.920983,-1,8.063,0,7.721,8.951699,9.908525,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-1,1,1,0,.2744,0,0,7.721,9.908525,3.862833,0,-1,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1991,0,0,0,0,0,,,"",,,"",20454,9.925934,-1,8.583,2,8.063,8.995041,9.920983,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-1,0,1,0,.2744,0,0,8.063,9.920983,3.862833,0,-1,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1992,0,0,0,0,0,,,"",,,"",20636,9.934793,7,9.083,2,8.583,9.057539,9.925934,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,-1,0,1,0,.2744,0,0,8.583,9.925934,3.862833,0,-1,0,0,0,0,0,0,0,0,0
713,"TAIWAN","TAIWAN",0,1993,0,0,0,0,0,,,"",,,"",20823,9.943813,7,9.57,2,9.083,9.11416,9.934793,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,7,1,0,1,.2744,0,0,9.083,9.934793,3.862833,0,7,0,0,0,0,,,0,0,0
713,"TAIWAN","TAIWAN",0,1994,0,0,0,0,0,,,"",,,"",21026,9.953515,7,10.098,2,9.57,9.166389,9.943813,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,7,1,0,1,.2744,0,0,9.57,9.943813,3.862833,0,7,0,0,0,0,,,,0,0
713,"TAIWAN","TAIWAN",0,1995,0,0,0,0,0,,,"",,,"",21217,9.962558,7,10.61,2,10.098,9.220093,9.953515,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,7,1,0,1,.2744,0,0,10.098,9.953515,3.862833,0,7,0,0,0,0,,,,0,0
713,"TAIWAN","TAIWAN",0,1996,0,0,0,0,0,,,"",,,"",21387,9.970538,8,11.127,2,10.61,9.269552,9.962558,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,7,0,0,1,.2744,0,0,10.61,9.962558,3.862833,0,7,0,0,0,0,,,,0,0
713,"TAIWAN","TAIWAN",0,1997,0,0,0,0,0,,,"",,,"",21670,9.983685,9,11.729,2,11.127,9.31713,9.970538,"asia",0,0,0,0,1,0,0,0,46.6,3.862833,3997,0,0,.2744,.2744001,.84,.14,3,.1322,93,5,0,0,8,0,0,1,.2744,0,0,11.127,9.970538,3.862833,0,8,0,0,0,0,,,,0,0
